,DATE,RATE,shift,label
1415,2013-10-11,2.49,2.49,neutral
1416,2013-10-12,2.49,2.5,down
1417,2013-10-13,2.49,2.5,down
1418,2013-10-14,2.49,2.5,down
1419,2013-10-15,2.49,2.5,down
1420,2013-10-16,2.49,2.5,down
1421,2013-10-17,2.49,2.5,down
1422,2013-10-18,2.5,2.5,neutral
1423,2013-10-19,2.5,2.5,neutral
1424,2013-10-20,2.5,2.5,neutral
1425,2013-10-21,2.49,2.5,down
1426,2013-10-22,2.5,2.5,neutral
1427,2013-10-23,2.5,2.5,neutral
1428,2013-10-24,2.5,2.5,neutral
1429,2013-10-25,2.52,2.5,up
1430,2013-10-26,2.52,2.5,up
1431,2013-10-27,2.52,2.5,up
1432,2013-10-28,2.52,2.5,up
1433,2013-10-29,2.52,2.5,up
1434,2013-10-30,2.51,2.5,up
1435,2013-10-31,2.52,2.5,up
1436,2013-11-01,2.48,2.49,down
1437,2013-11-02,2.48,2.49,down
1438,2013-11-03,2.48,2.48,neutral
1439,2013-11-04,2.48,2.48,neutral
1440,2013-11-05,2.51,2.48,up
1441,2013-11-06,2.49,2.5,down
1442,2013-11-07,2.5,2.49,up
1443,2013-11-08,2.5,2.49,up
1444,2013-11-09,2.5,2.49,up
1445,2013-11-10,2.5,2.49,up
1446,2013-11-11,2.5,2.49,up
1447,2013-11-12,2.5,2.49,up
1448,2013-11-13,2.5,2.49,up
1449,2013-11-14,2.5,2.49,up
1450,2013-11-15,2.5,2.49,up
1451,2013-11-16,2.5,2.49,up
1452,2013-11-17,2.5,2.5,neutral
1453,2013-11-18,2.5,2.5,neutral
1454,2013-11-19,2.5,2.5,neutral
1455,2013-11-20,2.5,2.49,up
1456,2013-11-21,2.5,2.5,neutral
1457,2013-11-22,2.5,2.5,neutral
1458,2013-11-23,2.5,2.5,neutral
1459,2013-11-24,2.5,2.52,down
1460,2013-11-25,2.5,2.52,down
1461,2013-11-26,2.49,2.52,down
1462,2013-11-27,2.49,2.52,down
1463,2013-11-28,2.49,2.52,down
1464,2013-11-29,2.5,2.51,down
1465,2013-11-30,2.5,2.52,down
1466,2013-12-01,2.5,2.48,up
1467,2013-12-02,2.49,2.48,up
1468,2013-12-03,2.49,2.48,up
1469,2013-12-04,2.48,2.48,neutral
1470,2013-12-05,2.49,2.51,down
1471,2013-12-06,2.49,2.49,neutral
1472,2013-12-07,2.49,2.5,down
1473,2013-12-08,2.49,2.5,down
1474,2013-12-09,2.5,2.5,neutral
1475,2013-12-10,2.5,2.5,neutral
1476,2013-12-11,2.49,2.5,down
1477,2013-12-12,2.49,2.5,down
1478,2013-12-13,2.49,2.5,down
1479,2013-12-14,2.49,2.5,down
1480,2013-12-15,2.49,2.5,down
1481,2013-12-16,2.49,2.5,down
1482,2013-12-17,2.49,2.5,down
1483,2013-12-18,2.49,2.5,down
1484,2013-12-19,2.5,2.5,neutral
1485,2013-12-20,2.51,2.5,up
1486,2013-12-21,2.51,2.5,up
1487,2013-12-22,2.51,2.5,up
1488,2013-12-23,2.52,2.5,up
1489,2013-12-24,2.52,2.5,up
1490,2013-12-25,2.52,2.5,up
1491,2013-12-26,2.51,2.49,up
1492,2013-12-27,2.5,2.49,up
1493,2013-12-28,2.5,2.49,up
1494,2013-12-29,2.5,2.5,neutral
1495,2013-12-30,2.51,2.5,up
1496,2013-12-31,2.52,2.5,up
1497,2014-01-01,2.52,2.49,up
1498,2014-01-02,2.5,2.49,up
1499,2014-01-03,2.5,2.48,up
1500,2014-01-04,2.5,2.49,up
1501,2014-01-05,2.5,2.49,up
1502,2014-01-06,2.48,2.49,down
1503,2014-01-07,2.5,2.49,up
1504,2014-01-08,2.49,2.5,down
1505,2014-01-09,2.49,2.5,down
1506,2014-01-10,2.5,2.49,up
1507,2014-01-11,2.5,2.49,up
1508,2014-01-12,2.5,2.49,up
1509,2014-01-13,2.49,2.49,neutral
1510,2014-01-14,2.49,2.49,neutral
1511,2014-01-15,2.49,2.49,neutral
1512,2014-01-16,2.49,2.49,neutral
1513,2014-01-17,2.49,2.49,neutral
1514,2014-01-18,2.49,2.5,down
1515,2014-01-19,2.49,2.51,down
1516,2014-01-20,2.49,2.51,down
1517,2014-01-21,2.49,2.51,down
1518,2014-01-22,2.5,2.52,down
1519,2014-01-23,2.5,2.52,down
1520,2014-01-24,2.5,2.52,down
1521,2014-01-25,2.5,2.51,down
1522,2014-01-26,2.5,2.5,neutral
1523,2014-01-27,2.52,2.5,up
1524,2014-01-28,2.52,2.5,up
1525,2014-01-29,2.51,2.51,neutral
1526,2014-01-30,2.51,2.52,down
1527,2014-01-31,2.51,2.52,down
1528,2014-02-01,2.51,2.5,up
1529,2014-02-02,2.51,2.5,up
1530,2014-02-03,2.47,2.5,down
1531,2014-02-04,2.48,2.5,down
1532,2014-02-05,2.48,2.48,neutral
1533,2014-02-06,2.49,2.5,down
1534,2014-02-07,2.49,2.49,neutral
1535,2014-02-08,2.49,2.49,neutral
1536,2014-02-09,2.49,2.5,down
1537,2014-02-10,2.49,2.5,down
1538,2014-02-11,2.49,2.5,down
1539,2014-02-12,2.49,2.49,neutral
1540,2014-02-13,2.49,2.49,neutral
1541,2014-02-14,2.49,2.49,neutral
1542,2014-02-15,2.49,2.49,neutral
1543,2014-02-16,2.49,2.49,neutral
1544,2014-02-17,2.49,2.49,neutral
1545,2014-02-18,2.49,2.49,neutral
1546,2014-02-19,2.49,2.49,neutral
1547,2014-02-20,2.49,2.49,neutral
1548,2014-02-21,2.49,2.5,down
1549,2014-02-22,2.49,2.5,down
1550,2014-02-23,2.49,2.5,down
1551,2014-02-24,2.49,2.5,down
1552,2014-02-25,2.49,2.5,down
1553,2014-02-26,2.47,2.52,down
1554,2014-02-27,2.48,2.52,down
1555,2014-02-28,2.49,2.51,down
1556,2014-03-01,2.49,2.51,down
1557,2014-03-02,2.49,2.51,down
1558,2014-03-03,2.49,2.51,down
1559,2014-03-04,2.5,2.51,down
1560,2014-03-05,2.49,2.47,up
1561,2014-03-06,2.49,2.48,up
1562,2014-03-07,2.49,2.48,up
1563,2014-03-08,2.49,2.49,neutral
1564,2014-03-09,2.49,2.49,neutral
1565,2014-03-10,2.48,2.49,down
1566,2014-03-11,2.48,2.49,down
1567,2014-03-12,2.48,2.49,down
1568,2014-03-13,2.48,2.49,down
1569,2014-03-14,2.47,2.49,down
1570,2014-03-15,2.47,2.49,down
1571,2014-03-16,2.47,2.49,down
1572,2014-03-17,2.48,2.49,down
1573,2014-03-18,2.47,2.49,down
1574,2014-03-19,2.46,2.49,down
1575,2014-03-20,2.46,2.49,down
1576,2014-03-21,2.45,2.49,down
1577,2014-03-22,2.45,2.49,down
1578,2014-03-23,2.45,2.49,down
1579,2014-03-24,2.46,2.49,down
1580,2014-03-25,2.48,2.49,down
1581,2014-03-26,2.48,2.49,down
1582,2014-03-27,2.48,2.49,down
1583,2014-03-28,2.48,2.47,up
1584,2014-03-29,2.48,2.48,neutral
1585,2014-03-30,2.48,2.49,down
1586,2014-03-31,2.49,2.49,neutral
1587,2014-04-01,2.48,2.49,down
1588,2014-04-02,2.48,2.49,down
1589,2014-04-03,2.48,2.5,down
1590,2014-04-04,2.48,2.49,down
1591,2014-04-05,2.48,2.49,down
1592,2014-04-06,2.48,2.49,down
1593,2014-04-07,2.49,2.49,neutral
1594,2014-04-08,2.51,2.49,up
1595,2014-04-09,2.5,2.48,up
1596,2014-04-10,2.48,2.48,neutral
1597,2014-04-11,2.48,2.48,neutral
1598,2014-04-12,2.48,2.48,neutral
1599,2014-04-13,2.48,2.47,up
1600,2014-04-14,2.48,2.47,up
1601,2014-04-15,2.48,2.47,up
1602,2014-04-16,2.48,2.48,neutral
1603,2014-04-17,2.48,2.47,up
1604,2014-04-18,2.48,2.46,up
1605,2014-04-19,2.48,2.46,up
1606,2014-04-20,2.48,2.45,up
1607,2014-04-21,2.49,2.45,up
1608,2014-04-22,2.5,2.45,up
1609,2014-04-23,2.49,2.46,up
1610,2014-04-24,2.49,2.48,up
1611,2014-04-25,2.5,2.48,up
1612,2014-04-26,2.5,2.48,up
1613,2014-04-27,2.5,2.48,up
1614,2014-04-28,2.49,2.48,up
1615,2014-04-29,2.49,2.48,up
1616,2014-04-30,2.5,2.49,up
1617,2014-05-01,2.5,2.48,up
1618,2014-05-02,2.5,2.48,up
1619,2014-05-03,2.5,2.48,up
1620,2014-05-04,2.5,2.48,up
1621,2014-05-05,2.5,2.48,up
1622,2014-05-06,2.5,2.48,up
1623,2014-05-07,2.48,2.49,down
1624,2014-05-08,2.49,2.51,down
1625,2014-05-09,2.48,2.5,down
1626,2014-05-10,2.48,2.48,neutral
1627,2014-05-11,2.48,2.48,neutral
1628,2014-05-12,2.49,2.48,up
1629,2014-05-13,2.49,2.48,up
1630,2014-05-14,2.5,2.48,up
1631,2014-05-15,2.49,2.48,up
1632,2014-05-16,2.49,2.48,up
1633,2014-05-17,2.49,2.48,up
1634,2014-05-18,2.49,2.48,up
1635,2014-05-19,2.49,2.48,up
1636,2014-05-20,2.49,2.48,up
1637,2014-05-21,2.49,2.49,neutral
1638,2014-05-22,2.49,2.5,down
1639,2014-05-23,2.49,2.49,neutral
1640,2014-05-24,2.49,2.49,neutral
1641,2014-05-25,2.49,2.5,down
1642,2014-05-26,2.49,2.5,down
1643,2014-05-27,2.48,2.5,down
1644,2014-05-28,2.48,2.49,down
1645,2014-05-29,2.49,2.49,neutral
1646,2014-05-30,2.49,2.5,down
1647,2014-05-31,2.49,2.5,down
1648,2014-06-01,2.49,2.5,down
1649,2014-06-02,2.48,2.5,down
1650,2014-06-03,2.48,2.5,down
1651,2014-06-04,2.48,2.5,down
1652,2014-06-05,2.48,2.5,down
1653,2014-06-06,2.48,2.48,neutral
1654,2014-06-07,2.48,2.49,down
1655,2014-06-08,2.48,2.48,neutral
1656,2014-06-09,2.48,2.48,neutral
1657,2014-06-10,2.49,2.48,up
1658,2014-06-11,2.49,2.49,neutral
1659,2014-06-12,2.48,2.49,down
1660,2014-06-13,2.48,2.5,down
1661,2014-06-14,2.48,2.49,down
1662,2014-06-15,2.48,2.49,down
1663,2014-06-16,2.48,2.49,down
1664,2014-06-17,2.47,2.49,down
1665,2014-06-18,2.48,2.49,down
1666,2014-06-19,2.48,2.49,down
1667,2014-06-20,2.48,2.49,down
1668,2014-06-21,2.48,2.49,down
1669,2014-06-22,2.48,2.49,down
1670,2014-06-23,2.48,2.49,down
1671,2014-06-24,2.48,2.49,down
1672,2014-06-25,2.49,2.49,neutral
1673,2014-06-26,2.49,2.48,up
1674,2014-06-27,2.48,2.48,neutral
1675,2014-06-28,2.48,2.49,down
1676,2014-06-29,2.48,2.49,down
1677,2014-06-30,2.49,2.49,neutral
1678,2014-07-01,2.48,2.49,down
1679,2014-07-02,2.48,2.48,neutral
1680,2014-07-03,2.48,2.48,neutral
1681,2014-07-04,2.48,2.48,neutral
1682,2014-07-05,2.48,2.48,neutral
1683,2014-07-06,2.48,2.48,neutral
1684,2014-07-07,2.48,2.48,neutral
1685,2014-07-08,2.48,2.48,neutral
1686,2014-07-09,2.5,2.48,up
1687,2014-07-10,2.48,2.49,down
1688,2014-07-11,2.48,2.49,down
1689,2014-07-12,2.48,2.48,neutral
1690,2014-07-13,2.48,2.48,neutral
1691,2014-07-14,2.48,2.48,neutral
1692,2014-07-15,2.48,2.48,neutral
1693,2014-07-16,2.48,2.48,neutral
1694,2014-07-17,2.49,2.47,up
1695,2014-07-18,2.48,2.48,neutral
1696,2014-07-19,2.48,2.48,neutral
1697,2014-07-20,2.48,2.48,neutral
1698,2014-07-21,2.48,2.48,neutral
1699,2014-07-22,2.48,2.48,neutral
1700,2014-07-23,2.49,2.48,up
1701,2014-07-24,2.49,2.48,up
1702,2014-07-25,2.49,2.49,neutral
1703,2014-07-26,2.49,2.49,neutral
1704,2014-07-27,2.49,2.48,up
1705,2014-07-28,2.5,2.48,up
1706,2014-07-29,2.5,2.48,up
1707,2014-07-30,2.5,2.49,up
1708,2014-07-31,2.49,2.48,up
1709,2014-08-01,2.48,2.48,neutral
1710,2014-08-02,2.48,2.48,neutral
1711,2014-08-03,2.48,2.48,neutral
1712,2014-08-04,2.48,2.48,neutral
1713,2014-08-05,2.48,2.48,neutral
1714,2014-08-06,2.49,2.48,up
1715,2014-08-07,2.49,2.48,up
1716,2014-08-08,2.49,2.5,down
1717,2014-08-09,2.49,2.48,up
1718,2014-08-10,2.49,2.48,up
1719,2014-08-11,2.48,2.48,neutral
1720,2014-08-12,2.49,2.48,up
1721,2014-08-13,2.49,2.48,up
1722,2014-08-14,2.24,2.48,down
1723,2014-08-15,2.24,2.48,down
1724,2014-08-16,2.24,2.49,down
1725,2014-08-17,2.24,2.48,down
1726,2014-08-18,2.24,2.48,down
1727,2014-08-19,2.24,2.48,down
1728,2014-08-20,2.23,2.48,down
1729,2014-08-21,2.23,2.48,down
1730,2014-08-22,2.23,2.49,down
1731,2014-08-23,2.23,2.49,down
1732,2014-08-24,2.23,2.49,down
1733,2014-08-25,2.24,2.49,down
1734,2014-08-26,2.23,2.49,down
1735,2014-08-27,2.23,2.5,down
1736,2014-08-28,2.23,2.5,down
1737,2014-08-29,2.24,2.5,down
1738,2014-08-30,2.24,2.49,down
1739,2014-08-31,2.24,2.48,down
1740,2014-09-01,2.23,2.48,down
1741,2014-09-02,2.23,2.48,down
1742,2014-09-03,2.24,2.48,down
1743,2014-09-04,2.25,2.48,down
1744,2014-09-05,2.25,2.49,down
1745,2014-09-06,2.25,2.49,down
1746,2014-09-07,2.25,2.49,down
1747,2014-09-08,2.25,2.49,down
1748,2014-09-09,2.25,2.49,down
1749,2014-09-10,2.25,2.48,down
1750,2014-09-11,2.23,2.49,down
1751,2014-09-12,2.23,2.49,down
1752,2014-09-13,2.23,2.24,down
1753,2014-09-14,2.23,2.24,down
1754,2014-09-15,2.23,2.24,down
1755,2014-09-16,2.23,2.24,down
1756,2014-09-17,2.23,2.24,down
1757,2014-09-18,2.23,2.24,down
1758,2014-09-19,2.23,2.23,neutral
1759,2014-09-20,2.23,2.23,neutral
1760,2014-09-21,2.23,2.23,neutral
1761,2014-09-22,2.23,2.23,neutral
1762,2014-09-23,2.23,2.23,neutral
1763,2014-09-24,2.24,2.24,neutral
1764,2014-09-25,2.24,2.23,up
1765,2014-09-26,2.23,2.23,neutral
1766,2014-09-27,2.23,2.23,neutral
1767,2014-09-28,2.23,2.24,down
1768,2014-09-29,2.24,2.24,neutral
1769,2014-09-30,2.24,2.24,neutral
1770,2014-10-01,2.24,2.23,up
1771,2014-10-02,2.23,2.23,neutral
1772,2014-10-03,2.23,2.24,down
1773,2014-10-04,2.23,2.25,down
1774,2014-10-05,2.23,2.25,down
1775,2014-10-06,2.23,2.25,down
1776,2014-10-07,2.23,2.25,down
1777,2014-10-08,2.23,2.25,down
1778,2014-10-09,2.23,2.25,down
1779,2014-10-10,2.23,2.25,down
1780,2014-10-11,2.23,2.23,neutral
1781,2014-10-12,2.23,2.23,neutral
1782,2014-10-13,2.23,2.23,neutral
1783,2014-10-14,2.23,2.23,neutral
1784,2014-10-15,1.99,2.23,down
1785,2014-10-16,1.98,2.23,down
1786,2014-10-17,1.98,2.23,down
1787,2014-10-18,1.98,2.23,down
1788,2014-10-19,1.98,2.23,down
1789,2014-10-20,1.98,2.23,down
1790,2014-10-21,1.98,2.23,down
1791,2014-10-22,1.98,2.23,down
1792,2014-10-23,1.99,2.23,down
1793,2014-10-24,1.98,2.24,down
1794,2014-10-25,1.98,2.24,down
1795,2014-10-26,1.98,2.23,down
1796,2014-10-27,1.98,2.23,down
1797,2014-10-28,1.98,2.23,down
1798,2014-10-29,1.98,2.24,down
1799,2014-10-30,1.98,2.24,down
1800,2014-10-31,1.97,2.24,down
1801,2014-11-01,1.97,2.23,down
1802,2014-11-02,1.97,2.23,down
1803,2014-11-03,1.98,2.23,down
1804,2014-11-04,1.96,2.23,down
1805,2014-11-05,1.97,2.23,down
1806,2014-11-06,1.98,2.23,down
1807,2014-11-07,1.98,2.23,down
1808,2014-11-08,1.98,2.23,down
1809,2014-11-09,1.98,2.23,down
1810,2014-11-10,1.98,2.23,down
1811,2014-11-11,1.98,2.23,down
1812,2014-11-12,1.98,2.23,down
1813,2014-11-13,1.98,2.23,down
1814,2014-11-14,1.98,1.99,down
1815,2014-11-15,1.98,1.98,neutral
1816,2014-11-16,1.98,1.98,neutral
1817,2014-11-17,1.98,1.98,neutral
1818,2014-11-18,1.98,1.98,neutral
1819,2014-11-19,1.98,1.98,neutral
1820,2014-11-20,1.98,1.98,neutral
1821,2014-11-21,1.98,1.98,neutral
1822,2014-11-22,1.98,1.99,down
1823,2014-11-23,1.98,1.98,neutral
1824,2014-11-24,1.98,1.98,neutral
1825,2014-11-25,1.99,1.98,up
1826,2014-11-26,1.98,1.98,neutral
1827,2014-11-27,1.99,1.98,up
1828,2014-11-28,1.99,1.98,up
1829,2014-11-29,1.99,1.98,up
1830,2014-11-30,1.99,1.97,up
1831,2014-12-01,1.99,1.97,up
1832,2014-12-02,1.98,1.97,up
1833,2014-12-03,1.98,1.98,neutral
1834,2014-12-04,1.98,1.96,up
1835,2014-12-05,1.98,1.97,up
1836,2014-12-06,1.98,1.98,neutral
1837,2014-12-07,1.98,1.98,neutral
1838,2014-12-08,1.99,1.98,up
1839,2014-12-09,2.01,1.98,up
1840,2014-12-10,1.99,1.98,up
1841,2014-12-11,1.98,1.98,neutral
1842,2014-12-12,1.98,1.98,neutral
1843,2014-12-13,1.98,1.98,neutral
1844,2014-12-14,1.98,1.98,neutral
1845,2014-12-15,2.0,1.98,up
1846,2014-12-16,1.99,1.98,up
1847,2014-12-17,1.98,1.98,neutral
1848,2014-12-18,1.98,1.98,neutral
1849,2014-12-19,1.98,1.98,neutral
1850,2014-12-20,1.98,1.98,neutral
1851,2014-12-21,1.98,1.98,neutral
1852,2014-12-22,1.99,1.98,up
1853,2014-12-23,1.99,1.98,up
1854,2014-12-24,1.99,1.98,up
1855,2014-12-25,1.99,1.99,neutral
1856,2014-12-26,1.99,1.98,up
1857,2014-12-27,1.99,1.99,neutral
1858,2014-12-28,1.99,1.99,neutral
1859,2014-12-29,1.99,1.99,neutral
1860,2014-12-30,2.01,1.99,up
1861,2014-12-31,2.03,1.99,up
1862,2015-01-01,2.03,1.98,up
1863,2015-01-02,2.01,1.98,up
1864,2015-01-03,2.01,1.98,up
1865,2015-01-04,2.01,1.98,up
1866,2015-01-05,2.0,1.98,up
1867,2015-01-06,1.98,1.98,neutral
1868,2015-01-07,1.99,1.99,neutral
1869,2015-01-08,1.99,2.01,down
1870,2015-01-09,1.98,1.99,down
1871,2015-01-10,1.98,1.98,neutral
1872,2015-01-11,1.98,1.98,neutral
1873,2015-01-12,1.99,1.98,up
1874,2015-01-13,1.99,1.98,up
1875,2015-01-14,1.99,2.0,down
1876,2015-01-15,1.99,1.99,neutral
1877,2015-01-16,1.98,1.98,neutral
1878,2015-01-17,1.98,1.98,neutral
1879,2015-01-18,1.98,1.98,neutral
1880,2015-01-19,1.98,1.98,neutral
1881,2015-01-20,1.98,1.98,neutral
1882,2015-01-21,1.98,1.99,down
1883,2015-01-22,1.99,1.99,neutral
1884,2015-01-23,1.99,1.99,neutral
1885,2015-01-24,1.99,1.99,neutral
1886,2015-01-25,1.99,1.99,neutral
1887,2015-01-26,1.99,1.99,neutral
1888,2015-01-27,1.99,1.99,neutral
1889,2015-01-28,1.99,1.99,neutral
1890,2015-01-29,1.99,2.01,down
1891,2015-01-30,2.0,2.03,down
1892,2015-01-31,2.0,2.03,down
1893,2015-02-01,2.0,2.01,down
1894,2015-02-02,1.99,2.01,down
1895,2015-02-03,1.99,2.01,down
1896,2015-02-04,1.99,2.0,down
1897,2015-02-05,1.98,1.98,neutral
1898,2015-02-06,1.99,1.99,neutral
1899,2015-02-07,1.99,1.99,neutral
1900,2015-02-08,1.99,1.98,up
1901,2015-02-09,1.98,1.98,neutral
1902,2015-02-10,2.0,1.98,up
1903,2015-02-11,1.99,1.99,neutral
1904,2015-02-12,1.98,1.99,down
1905,2015-02-13,1.98,1.99,down
1906,2015-02-14,1.98,1.99,down
1907,2015-02-15,1.98,1.98,neutral
1908,2015-02-16,1.99,1.98,up
1909,2015-02-17,1.98,1.98,neutral
1910,2015-02-18,1.98,1.98,neutral
1911,2015-02-19,1.98,1.98,neutral
1912,2015-02-20,1.98,1.98,neutral
1913,2015-02-21,1.98,1.99,down
1914,2015-02-22,1.98,1.99,down
1915,2015-02-23,1.98,1.99,down
1916,2015-02-24,1.98,1.99,down
1917,2015-02-25,1.98,1.99,down
1918,2015-02-26,1.98,1.99,down
1919,2015-02-27,1.99,1.99,neutral
1920,2015-02-28,1.99,1.99,neutral
1921,2015-03-01,1.99,2.0,down
1922,2015-03-02,1.98,2.0,down
1923,2015-03-03,1.98,2.0,down
1924,2015-03-04,1.98,1.99,down
1925,2015-03-05,1.98,1.99,down
1926,2015-03-06,1.98,1.99,down
1927,2015-03-07,1.98,1.98,neutral
1928,2015-03-08,1.98,1.99,down
1929,2015-03-09,1.98,1.99,down
1930,2015-03-10,1.99,1.99,neutral
1931,2015-03-11,1.98,1.98,neutral
1932,2015-03-12,1.74,2.0,down
1933,2015-03-13,1.73,1.99,down
1934,2015-03-14,1.73,1.98,down
1935,2015-03-15,1.73,1.98,down
1936,2015-03-16,1.73,1.98,down
1937,2015-03-17,1.74,1.98,down
1938,2015-03-18,1.74,1.99,down
1939,2015-03-19,1.74,1.98,down
1940,2015-03-20,1.74,1.98,down
1941,2015-03-21,1.74,1.98,down
1942,2015-03-22,1.74,1.98,down
1943,2015-03-23,1.73,1.98,down
1944,2015-03-24,1.74,1.98,down
1945,2015-03-25,1.74,1.98,down
1946,2015-03-26,1.74,1.98,down
1947,2015-03-27,1.74,1.98,down
1948,2015-03-28,1.74,1.98,down
1949,2015-03-29,1.74,1.99,down
1950,2015-03-30,1.74,1.99,down
1951,2015-03-31,1.74,1.99,down
1952,2015-04-01,1.74,1.98,down
1953,2015-04-02,1.73,1.98,down
1954,2015-04-03,1.72,1.98,down
1955,2015-04-04,1.72,1.98,down
1956,2015-04-05,1.72,1.98,down
1957,2015-04-06,1.72,1.98,down
1958,2015-04-07,1.72,1.98,down
1959,2015-04-08,1.73,1.98,down
1960,2015-04-09,1.73,1.99,down
1961,2015-04-10,1.74,1.98,down
1962,2015-04-11,1.74,1.74,neutral
1963,2015-04-12,1.74,1.73,up
1964,2015-04-13,1.73,1.73,neutral
1965,2015-04-14,1.73,1.73,neutral
1966,2015-04-15,1.73,1.73,neutral
1967,2015-04-16,1.73,1.74,down
1968,2015-04-17,1.73,1.74,down
1969,2015-04-18,1.73,1.74,down
1970,2015-04-19,1.73,1.74,down
1971,2015-04-20,1.73,1.74,down
1972,2015-04-21,1.73,1.74,down
1973,2015-04-22,1.73,1.73,neutral
1974,2015-04-23,1.73,1.74,down
1975,2015-04-24,1.74,1.74,neutral
1976,2015-04-25,1.74,1.74,neutral
1977,2015-04-26,1.74,1.74,neutral
1978,2015-04-27,1.74,1.74,neutral
1979,2015-04-28,1.74,1.74,neutral
1980,2015-04-29,1.74,1.74,neutral
1981,2015-04-30,1.74,1.74,neutral
1982,2015-05-01,1.74,1.74,neutral
1983,2015-05-02,1.74,1.73,up
1984,2015-05-03,1.74,1.72,up
1985,2015-05-04,1.74,1.72,up
1986,2015-05-05,1.74,1.72,up
1987,2015-05-06,1.73,1.72,up
1988,2015-05-07,1.73,1.72,up
1989,2015-05-08,1.73,1.73,neutral
1990,2015-05-09,1.73,1.73,neutral
1991,2015-05-10,1.73,1.74,down
1992,2015-05-11,1.73,1.74,down
1993,2015-05-12,1.73,1.74,down
1994,2015-05-13,1.74,1.73,up
1995,2015-05-14,1.73,1.73,neutral
1996,2015-05-15,1.74,1.73,up
1997,2015-05-16,1.74,1.73,up
1998,2015-05-17,1.74,1.73,up
1999,2015-05-18,1.74,1.73,up
2000,2015-05-19,1.74,1.73,up
2001,2015-05-20,1.74,1.73,up
2002,2015-05-21,1.74,1.73,up
2003,2015-05-22,1.74,1.73,up
2004,2015-05-23,1.74,1.73,up
2005,2015-05-24,1.74,1.74,neutral
2006,2015-05-25,1.74,1.74,neutral
2007,2015-05-26,1.74,1.74,neutral
2008,2015-05-27,1.74,1.74,neutral
2009,2015-05-28,1.74,1.74,neutral
2010,2015-05-29,1.74,1.74,neutral
2011,2015-05-30,1.74,1.74,neutral
2012,2015-05-31,1.74,1.74,neutral
2013,2015-06-01,1.74,1.74,neutral
2014,2015-06-02,1.73,1.74,down
2015,2015-06-03,1.73,1.74,down
2016,2015-06-04,1.73,1.74,down
2017,2015-06-05,1.73,1.73,neutral
2018,2015-06-06,1.73,1.73,neutral
2019,2015-06-07,1.73,1.73,neutral
2020,2015-06-08,1.72,1.73,down
2021,2015-06-09,1.73,1.73,neutral
2022,2015-06-10,1.74,1.73,up
2023,2015-06-11,1.49,1.73,down
2024,2015-06-12,1.48,1.74,down
2025,2015-06-13,1.48,1.73,down
2026,2015-06-14,1.48,1.74,down
2027,2015-06-15,1.49,1.74,down
2028,2015-06-16,1.48,1.74,down
2029,2015-06-17,1.49,1.74,down
2030,2015-06-18,1.49,1.74,down
2031,2015-06-19,1.49,1.74,down
2032,2015-06-20,1.49,1.74,down
2033,2015-06-21,1.49,1.74,down
2034,2015-06-22,1.49,1.74,down
2035,2015-06-23,1.49,1.74,down
2036,2015-06-24,1.5,1.74,down
2037,2015-06-25,1.5,1.74,down
2038,2015-06-26,1.5,1.74,down
2039,2015-06-27,1.5,1.74,down
2040,2015-06-28,1.5,1.74,down
2041,2015-06-29,1.49,1.74,down
2042,2015-06-30,1.5,1.74,down
2043,2015-07-01,1.49,1.74,down
2044,2015-07-02,1.48,1.73,down
2045,2015-07-03,1.48,1.73,down
2046,2015-07-04,1.48,1.73,down
2047,2015-07-05,1.48,1.73,down
2048,2015-07-06,1.48,1.73,down
2049,2015-07-07,1.5,1.73,down
2050,2015-07-08,1.48,1.72,down
2051,2015-07-09,1.48,1.73,down
2052,2015-07-10,1.48,1.74,down
2053,2015-07-11,1.48,1.49,down
2054,2015-07-12,1.48,1.48,neutral
2055,2015-07-13,1.48,1.48,neutral
2056,2015-07-14,1.49,1.48,up
2057,2015-07-15,1.48,1.49,down
2058,2015-07-16,1.48,1.48,neutral
2059,2015-07-17,1.48,1.49,down
2060,2015-07-18,1.48,1.49,down
2061,2015-07-19,1.48,1.49,down
2062,2015-07-20,1.47,1.49,down
2063,2015-07-21,1.47,1.49,down
2064,2015-07-22,1.47,1.49,down
2065,2015-07-23,1.48,1.49,down
2066,2015-07-24,1.49,1.5,down
2067,2015-07-25,1.49,1.5,down
2068,2015-07-26,1.49,1.5,down
2069,2015-07-27,1.49,1.5,down
2070,2015-07-28,1.49,1.5,down
2071,2015-07-29,1.49,1.49,neutral
2072,2015-07-30,1.49,1.5,down
2073,2015-07-31,1.5,1.49,up
2074,2015-08-01,1.5,1.48,up
2075,2015-08-02,1.5,1.48,up
2076,2015-08-03,1.48,1.48,neutral
2077,2015-08-04,1.49,1.48,up
2078,2015-08-05,1.48,1.48,neutral
2079,2015-08-06,1.49,1.5,down
2080,2015-08-07,1.49,1.48,up
2081,2015-08-08,1.49,1.48,up
2082,2015-08-09,1.49,1.48,up
2083,2015-08-10,1.49,1.48,up
2084,2015-08-11,1.49,1.48,up
2085,2015-08-12,1.49,1.48,up
2086,2015-08-13,1.49,1.49,neutral
2087,2015-08-14,1.49,1.48,up
2088,2015-08-15,1.49,1.48,up
2089,2015-08-16,1.49,1.48,up
2090,2015-08-17,1.49,1.48,up
2091,2015-08-18,1.49,1.48,up
2092,2015-08-19,1.49,1.47,up
2093,2015-08-20,1.49,1.47,up
